"","Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude","Regionname","Propertycount","Year","Month","Avg_Price_Land","No_sold","no_sold_pr","new_count_prop","percent_new"
"3641","Aberfeldie","126 The Boulevard",4,"h",3900000,"Property Sold","Nelson","10/12/2016",9.1,3040,4,4,4,670,375,2010,"Moonee Valley",-37.7637,144.8931,"Western Metropolitan",1543,10,12,5820.89552238806,1,74,6507,817
"3642","Aberfeldie","2 May St",4,"h",1150000,"Passed In","Nelson","11/02/2017",9.1,3040,4,2,2,578,35,2010,"Moonee Valley",-37.7614,144.8953,"Western Metropolitan",1543,11,2,1989.61937716263,1,29,1069,817
"3643","Aberfeldie","5 Aroona Ct",1,"h",1720000,"Passed In","Nelson","15/10/2016",9.1,3040,3,2,1,676,136,1965,"Moonee Valley",-37.7632,144.898,"Western Metropolitan",1543,15,10,2544.37869822485,1,72,1069,817
"3644","Aberfeldie","25 Beaver St",2,"h",1705000,"Property Sold","Nelson","15/10/2016",9.1,3040,2,1,2,809,131,1980,"Moonee Valley",-37.7587,144.9015,"Western Metropolitan",1543,15,10,2107.54017305315,1,72,6507,817
"3645","Aberfeldie","4 Brunel Ct",3,"h",1190000,"Property Sold","Barry","17/09/2016",9.1,3040,3,1,1,465,115,1950,"Moonee Valley",-37.7626,144.8954,"Western Metropolitan",1543,17,9,2559.13978494624,1,49,6507,467
"3646","Aberfeldie","29 Beaver St",5,"h",1740000,"Property Sold","Nelson","18/06/2016",9.1,3040,3,3,2,839,247,1925,"Moonee Valley",-37.759,144.9015,"Western Metropolitan",1543,18,6,2073.89749702026,1,53,6507,817
"3647","Aberfeldie","2 May St",4,"h",1200000,"Vendor Bid","Nelson","19/11/2016",9.1,3040,4,2,2,578,35,2010,"Moonee Valley",-37.7614,144.8953,"Western Metropolitan",1543,19,11,2076.12456747405,1,60,728,817
"3648","Aberfeldie","1 Chisholm St",3,"u",726000,"Property Sold","Barry","24/09/2016",9.1,3040,3,1,1,229,111,1996,"Moonee Valley",-37.7606,144.8973,"Western Metropolitan",1543,24,9,3170.3056768559,1,54,1792,467
"3649","Aberfeldie","11 Muldowney St",3,"t",1300000,"Sold Prior","Barry","25/02/2017",9.1,3040,3,3,1,593,205,2016,"Moonee Valley",-37.7584,144.8968,"Western Metropolitan",1543,25,2,2192.24283305228,1,74,143,467
"3650","Aberfeldie","1/7 Derry St",2,"h",670000,"Sold Prior","Frank","27/11/2016",9.1,3040,2,1,2,0,103,1990,"Moonee Valley",-37.76,144.9002,"Western Metropolitan",1543,27,11,Inf,1,75,1079,15
"3651","Aberfeldie","47 Clifton St",4,"h",1350000,"Property Sold","Nelson","28/05/2016",9.1,3040,3,2,2,1076,180,1960,"Moonee Valley",-37.7609,144.8905,"Western Metropolitan",1543,28,5,1254.6468401487,1,48,6507,817
"3652","Bellfield","20 Davidson St",3,"h",773000,"Property Sold","Nelson","6/08/2016",9.5,3081,3,1,2,626,93,1955,"Banyule",-37.752,145.0367,"Eastern Metropolitan",790,6,8,1234.82428115016,1,17,6507,817
"3653","Bellfield","305 Bell St",3,"h",645000,"Sold Prior","Nelson","22/05/2016",9.5,3081,3,1,2,631,109,1950,"Banyule",-37.7506,145.043,"Eastern Metropolitan",790,22,5,1022.18700475436,1,13,1079,817
"3654","Bellfield","2/2 Harrison St",3,"h",720000,"Sold Prior","McGrath","25/02/2017",9.5,3081,3,2,1,231,145,2012,"Banyule",-37.7527,145.0392,"Eastern Metropolitan",790,25,2,3116.88311688312,1,23,1079,105
"3655","Bellfield","129 Liberty Pde",3,"h",625000,"Passed In","Nelson","28/05/2016",9.5,3081,3,1,2,609,93,1950,"Banyule",-37.7504,145.0335,"Eastern Metropolitan",790,28,5,1026.27257799672,1,24,1069,817
"3656","Brunswick East","10 Harrison St",3,"h",1310000,"Property Sold","Nelson","3/12/2016",4.5,3057,3,1,2,456,144,1950,"Moreland",-37.7638,144.9804,"Northern Metropolitan",5533,3,12,2872.80701754386,1,65,6507,817
"3657","Brunswick East","1 Nunan St",4,"h",856000,"Property Sold","Harrington","3/12/2016",4.5,3057,4,2,2,136,151,1997,"Moreland",-37.7601,144.9805,"Northern Metropolitan",5533,3,12,6294.11764705882,1,65,6507,13
"3658","Brunswick East","2/175 Blyth St",2,"h",580000,"Property Sold","Nelson","4/03/2017",4.5,3057,2,1,1,0,65,1975,"Moreland",-37.7668,144.9765,"Northern Metropolitan",5533,4,3,Inf,1,101,6507,817
"3659","Brunswick East","6 Kingfisher Gdns",3,"t",940000,"Property Sold","Nelson","4/03/2017",4.5,3057,3,1,2,213,116,1995,"Moreland",-37.7643,144.9808,"Northern Metropolitan",5533,4,3,4413.1455399061,1,101,723,817
"3660","Brunswick East","215 Weston St",3,"h",1495000,"Property Sold","Nelson","4/03/2017",4.5,3057,3,1,1,259,130,1920,"Moreland",-37.7762,144.9755,"Northern Metropolitan",5533,4,3,5772.20077220077,1,101,6507,817
"3661","Brunswick East","55 King St",4,"h",1550000,"Property Sold","Woodards","4/06/2016",4.5,3057,4,2,2,470,191,1940,"Moreland",-37.7735,144.9833,"Northern Metropolitan",5533,4,6,3297.87234042553,1,45,6507,138
"3662","Brunswick East","94 Barkly St",4,"h",1815000,"Property Sold","Nelson","6/08/2016",4.5,3057,4,1,1,233,204,1890,"Moreland",-37.7776,144.9727,"Northern Metropolitan",5533,6,8,7789.69957081545,1,37,6507,817
"3663","Brunswick East","9 John St",4,"h",1625000,"Property Sold","Nelson","7/05/2016",4.5,3057,4,2,2,822,145,1890,"Moreland",-37.7749,144.9762,"Northern Metropolitan",5533,7,5,1976.88564476886,1,65,6507,817
"3664","Brunswick East","21 Roberts St",3,"t",899000,"Sold Prior","Jellis","7/05/2016",4.5,3057,3,2,1,116,124,2007,"Moreland",-37.7667,144.9821,"Northern Metropolitan",5533,7,5,7750,1,65,143,701
"3665","Brunswick East","201/218 Lygon St",2,"u",435000,"Property Sold","Jellis","8/10/2016",4.5,3057,2,1,1,197,55,2012,"Moreland",-37.7717,144.9719,"Northern Metropolitan",5533,8,10,2208.12182741117,1,96,1792,701
"3666","Brunswick East","178 Weston St",2,"h",1080000,"Property Sold","Greg","10/09/2016",4.5,3057,2,1,0,193,101,1890,"Moreland",-37.7765,144.9751,"Northern Metropolitan",5533,10,9,5595.85492227979,1,65,6507,138
"3667","Brunswick East","4/37 Brunswick Rd",2,"u",656000,"Property Sold","Collins","10/12/2016",4.5,3057,2,1,1,0,79,1960,"Moreland",-37.7786,144.9753,"Northern Metropolitan",5533,10,12,Inf,1,92,1792,24
"3668","Brunswick East","89a Hickford St",3,"h",1574000,"Property Sold","Woodards","16/04/2016",4.5,3057,3,3,2,336,207,2007,"Moreland",-37.7664,144.9797,"Northern Metropolitan",5533,16,4,4684.52380952381,1,62,6507,138
"3669","Brunswick East","3/37 Brunswick Rd",2,"u",665000,"Property Sold","Collins","16/07/2016",4.5,3057,2,1,1,0,96,1940,"Moreland",-37.7786,144.9753,"Northern Metropolitan",5533,16,7,Inf,1,39,1792,24
"3670","Brunswick East","6212/172 Edward St",2,"u",590000,"Vendor Bid","LITTLE","17/09/2016",4.5,3057,2,2,1,0,71,2014,"Moreland",-37.7753,144.9725,"Northern Metropolitan",5533,17,9,Inf,1,66,364,18
"3671","Brunswick East","41 Barkly St",3,"h",1679000,"Property Sold","Nelson","19/11/2016",4.5,3057,3,2,0,326,118,1920,"Moreland",-37.7776,144.9751,"Northern Metropolitan",5533,19,11,5150.30674846626,1,79,6507,817
"3672","Brunswick East","2/33 Linden St",3,"t",1050000,"Passed In","Jellis","19/11/2016",4.5,3057,3,3,2,87,151,1998,"Moreland",-37.7739,144.975,"Northern Metropolitan",5533,19,11,12068.9655172414,1,79,134,701
"3673","Brunswick East","160 Glenlyon Rd",3,"h",825000,"Passed In","Nelson","22/05/2016",4.5,3057,3,1,1,213,116,1920,"Moreland",-37.7729,144.9724,"Northern Metropolitan",5533,22,5,3873.23943661972,1,62,1069,817
"3674","Brunswick East","14 Hutchinson St",3,"h",998000,"Property Sold","Nelson","23/04/2016",4.5,3057,3,1,2,104,118,2000,"Moreland",-37.7723,144.9761,"Northern Metropolitan",5533,23,4,9596.15384615385,1,39,6507,817
"3675","Brunswick East","1/10 Linden St",3,"t",1010000,"Property Sold","Nelson","23/04/2016",4.5,3057,3,2,1,0,133,2014,"Moreland",-37.774,144.9731,"Northern Metropolitan",5533,23,4,Inf,1,39,723,817
"3676","Brunswick East","156 Glenlyon Rd",3,"h",1050000,"Property Sold","Nelson","27/06/2016",4.5,3057,3,1,1,279,122,1900,"Moreland",-37.7729,144.9722,"Northern Metropolitan",5533,27,6,3763.44086021505,1,67,6507,817
"3677","Brunswick East","192 Blyth St",3,"h",1600000,"Property Sold","Jellis","27/11/2016",4.5,3057,3,1,2,812,113,1920,"Moreland",-37.7673,144.9782,"Northern Metropolitan",5533,27,11,1970.44334975369,1,103,6507,701
"3678","Brunswick East","120 Victoria St",3,"h",1325000,"Passed In","Jellis","27/11/2016",4.5,3057,3,2,2,190,135,1940,"Moreland",-37.7684,144.9739,"Northern Metropolitan",5533,27,11,6973.68421052632,1,103,1069,701
"3679","Brunswick East","22 Lord St",3,"h",1335000,"Property Sold","Jellis","30/07/2016",4.5,3057,3,1,2,308,113,1930,"Moreland",-37.7713,144.9744,"Northern Metropolitan",5533,30,7,4334.41558441558,1,56,6507,701
"3680","Brunswick East","3/10 Rathdowne St",3,"t",805000,"Property Sold","Woodards","30/07/2016",4.5,3057,2,1,1,0,114,2003,"Moreland",-37.7789,144.9739,"Northern Metropolitan",5533,30,7,Inf,1,56,723,138
"3681","Burnley","12 Loyola Gr",2,"h",1231010,"Sold Prior","Jellis","10/12/2016",3.5,3121,2,1,2,225,119,1910,"Yarra",-37.8285,145.0125,"Northern Metropolitan",438,10,12,5471.15555555556,1,92,1079,701
"3682","Burnley","92 Madden Gr",2,"h",881000,"Sold Prior","Jellis","16/04/2016",3.5,3121,2,1,1,172,94,1900,"Yarra",-37.8283,145.012,"Northern Metropolitan",438,16,4,5122.09302325581,1,62,1079,701
"3683","Burnley","148 Stawell St",2,"h",1202500,"Property Sold","Jellis","24/09/2016",3.5,3121,2,1,1,149,77,1900,"Yarra",-37.8287,145.0089,"Northern Metropolitan",438,24,9,8070.46979865772,1,96,6507,701
"3684","Burnley","154 Stawell St",3,"h",1435000,"Property Sold","Jellis","25/02/2017",3.5,3121,3,1,0,182,102,1890,"Yarra",-37.8289,145.0089,"Northern Metropolitan",438,25,2,7884.61538461538,1,82,6507,701
"3685","Carlton","8/31 Bouverie St",3,"u",860000,"Passed In","Woodards","4/06/2016",1.8,3053,2,2,1,0,109,1994,"Melbourne",-37.8052,144.9604,"Northern Metropolitan",6786,4,6,Inf,1,45,361,138
"3686","Carlton","254 Faraday St",3,"h",1590000,"Sold Prior","Woodards","7/05/2016",1.8,3053,2,2,2,100,106,1900,"Melbourne",-37.7983,144.9655,"Northern Metropolitan",6786,7,5,15900,1,65,1079,138
"3687","Carlton","111/101 Grattan St",2,"u",610250,"Property Sold","Nelson","7/05/2016",1.8,3053,2,1,1,0,72,1994,"Melbourne",-37.8009,144.9662,"Northern Metropolitan",6786,7,5,Inf,1,65,1792,817
"3688","Carlton","83 Princes St",2,"h",720000,"Passed In","hockingstuart","7/05/2016",1.8,3053,2,1,1,117,71,1890,"Melbourne",-37.793,144.9728,"Northern Metropolitan",6786,7,5,6153.84615384615,1,65,1069,582
"3689","Carlton","83 Cardigan St",2,"h",840000,"Sold Prior","Jellis","8/10/2016",1.8,3053,2,1,0,66,81,1900,"Melbourne",-37.8049,144.9644,"Northern Metropolitan",6786,8,10,12727.2727272727,1,96,1079,701
"3690","Carlton","8/220 Elgin St",2,"u",705000,"Property Sold","Harrington","12/11/2016",1.8,3053,2,1,1,0,70,2000,"Melbourne",-37.7969,144.9669,"Northern Metropolitan",6786,12,11,Inf,1,82,1792,13
"3691","Carlton","176 Cardigan St",4,"h",1630100,"Property Sold","Ascend","14/05/2016",1.8,3053,4,2,0,132,195,1890,"Melbourne",-37.801,144.9656,"Northern Metropolitan",6786,14,5,12349.2424242424,1,59,6507,2
"3692","Carlton","403/20 Reeves St",2,"u",5e+05,"Property Sold","Harrington","14/05/2016",1.8,3053,2,2,1,0,65,2010,"Melbourne",-37.7929,144.9705,"Northern Metropolitan",6786,14,5,Inf,1,59,1792,13
"3693","Carlton","100 Faraday St",2,"h",1010000,"Property Sold","Jellis","18/03/2017",1.8,3053,2,1,0,101,60,1880,"Melbourne",-37.7989,144.9713,"Northern Metropolitan",6786,18,3,10000,1,97,6507,701
"3694","Carlton","34 Barkly St",2,"h",1170000,"Property Sold","Nelson","18/06/2016",1.8,3053,2,1,1,144,81,1890,"Melbourne",-37.7984,144.9738,"Northern Metropolitan",6786,18,6,8125,1,77,6507,817
"3695","Carlton","205/37 Palmerston St",2,"u",6e+05,"Passed In","Woodards","22/05/2016",1.8,3053,2,2,1,0,67,2013,"Melbourne",-37.7969,144.9742,"Northern Metropolitan",6786,22,5,Inf,1,62,361,138
"3696","Carlton","130 Rathdowne St",4,"h",1616000,"Property Sold","Woodards","25/02/2017",1.8,3053,4,1,0,152,139,1890,"Melbourne",-37.7966,144.9709,"Northern Metropolitan",6786,25,2,10631.5789473684,1,82,6507,138
"3697","Carlton","30/188 Faraday St",2,"u",589000,"Property Sold","Nelson","28/05/2016",1.8,3053,2,1,1,0,63,1999,"Melbourne",-37.7986,144.9682,"Northern Metropolitan",6786,28,5,Inf,1,74,1792,817
"3698","Carlton","27 Faraday St",2,"h",1117000,"Property Sold","Woodards","28/08/2016",1.8,3053,2,1,0,128,92,1890,"Melbourne",-37.7996,144.9737,"Northern Metropolitan",6786,28,8,8726.5625,1,67,6507,138
"3699","East Melbourne","203/140 Gipps St",2,"u",1935000,"Sold Prior","Nelson","16/07/2016",1.5,3002,2,2,2,0,150,2010,"Melbourne",-37.8127,144.9847,"Northern Metropolitan",3040,16,7,Inf,1,39,481,817
"3700","East Melbourne","1/187 George St",2,"u",7e+05,"Passed In","Harcourts","22/08/2016",1.5,3002,2,2,1,0,65,1970,"Melbourne",-37.8153,144.9842,"Northern Metropolitan",3040,22,8,Inf,1,72,361,87
"3701","East Melbourne","7/45 Gipps St",1,"u",750000,"Sold Prior","Caine","28/05/2016",1.5,3002,2,1,0,0,46,1930,"Melbourne",-37.8136,144.9892,"Northern Metropolitan",3040,28,5,Inf,1,74,481,9
"3702","Essendon West","17 Hoffmans Rd",4,"h",1422000,"Property Sold","Nelson","4/06/2016",9.8,3040,4,2,2,505,335,2013,"Moonee Valley",-37.7518,144.8897,"Western Metropolitan",588,4,6,2815.84158415842,1,44,6507,817
"3703","Essendon West","22 Emerald St",4,"h",1345000,"Property Sold","Nelson","10/12/2016",9.8,3040,4,2,2,740,201,1950,"Moonee Valley",-37.7517,144.8873,"Western Metropolitan",588,10,12,1817.56756756757,1,74,6507,817
"3704","Essendon West","461 Buckley St",3,"h",787500,"Property Sold","Nelson","12/11/2016",9.8,3040,3,1,1,556,105,1940,"Moonee Valley",-37.7537,144.8856,"Western Metropolitan",588,12,11,1416.36690647482,1,55,6507,817
"3705","Essendon West","4/63 Hampton Rd",4,"t",652500,"Property Sold","Harcourts","15/10/2016",9.8,3040,4,2,1,179,160,1995,"Moonee Valley",-37.7527,144.8824,"Western Metropolitan",588,15,10,3645.25139664804,1,72,723,87
"3706","Essendon West","25 Garnet St",5,"h",1300000,"Property Sold","Nelson","16/07/2016",9.8,3040,5,2,2,616,184,1950,"Moonee Valley",-37.7497,144.8867,"Western Metropolitan",588,16,7,2110.38961038961,1,45,6507,817
"3707","Essendon West","4/426 Buckley St",3,"t",730000,"Vendor Bid","Nelson","18/06/2016",9.8,3040,3,2,2,0,118,2015,"Moonee Valley",-37.7532,144.8848,"Western Metropolitan",588,18,6,Inf,1,53,107,817
"3708","Essendon West","6 Sapphire St",7,"h",1300000,"Passed In","Nelson","19/11/2016",9.8,3040,5,2,2,614,316,1970,"Moonee Valley",-37.75,144.8858,"Western Metropolitan",588,19,11,2117.26384364821,1,60,1069,817
"3709","Essendon West","2/45 Hoffmans Rd",3,"t",970000,"Passed In","Barry","24/09/2016",9.8,3040,3,2,2,356,223,2011,"Moonee Valley",-37.7493,144.8901,"Western Metropolitan",588,24,9,2724.7191011236,1,54,134,467
"3710","Essendon West","53 Clydebank Rd",3,"h",1115000,"Property Sold","Barry","30/07/2016",9.8,3040,3,1,1,688,192,1950,"Moonee Valley",-37.7577,144.8892,"Western Metropolitan",588,30,7,1620.63953488372,1,39,6507,467
"3711","Fawkner","1/71 Lynch Rd",2,"u",333000,"Sold Prior","hockingstuart","4/03/2017",12.4,3060,2,1,1,97,79,1970,"Moreland",-37.7118,144.9689,"Northern Metropolitan",5070,4,3,3432.98969072165,1,101,481,582
"3712","Fawkner","2A Piper St",3,"t",455000,"Property Sold","Brad","4/03/2017",12.4,3060,3,2,1,738,138,2010,"Moreland",-37.7109,144.9654,"Northern Metropolitan",5070,4,3,616.531165311653,1,101,723,172
"3713","Fawkner","1b McDougall St",2,"h",378000,"Property Sold","Re","4/06/2016",12.4,3060,2,1,1,215,100,1990,"Moreland",-37.7049,144.9638,"Northern Metropolitan",5070,4,6,1758.13953488372,1,45,6507,6
"3714","Fawkner","4 Lord St",3,"h",585000,"Property Sold","hockingstuart","6/08/2016",12.4,3060,0,1,1,605,103,1960,"Moreland",-37.6985,144.9615,"Northern Metropolitan",5070,6,8,966.942148760331,1,37,6507,582
"3715","Fawkner","46 Percy St",3,"h",615000,"Property Sold","Ray","7/05/2016",12.4,3060,3,1,2,650,112,1950,"Moreland",-37.7076,144.9753,"Northern Metropolitan",5070,7,5,946.153846153846,1,65,6507,361
"3716","Fawkner","73 Major Rd",3,"h",526000,"Property Sold","Harcourts","7/11/2016",12.4,3060,3,1,1,404,101,1960,"Moreland",-37.7075,144.9678,"Northern Metropolitan",5070,7,11,1301.9801980198,1,65,6507,87
"3717","Fawkner","13 Mutton Rd",3,"h",540000,"Property Sold","Crane","7/11/2016",12.4,3060,3,1,1,614,94,1960,"Moreland",-37.7141,144.9677,"Northern Metropolitan",5070,7,11,879.478827361564,1,65,6507,1
"3718","Fawkner","45 Bruce St",4,"h",540000,"Vendor Bid","Brad","8/10/2016",12.4,3060,4,2,3,254,164,1990,"Moreland",-37.7082,144.9725,"Northern Metropolitan",5070,8,10,2125.9842519685,1,96,728,172
"3719","Fawkner","3 Brian St",3,"h",625000,"Property Sold","Brad","10/12/2016",12.4,3060,3,1,2,585,88,1960,"Moreland",-37.695,144.9676,"Northern Metropolitan",5070,10,12,1068.37606837607,1,92,6507,172
"3720","Fawkner","101 Denys St",3,"h",681000,"Property Sold","hockingstuart","10/12/2016",12.4,3060,3,2,4,587,153,1970,"Moreland",-37.6996,144.9605,"Northern Metropolitan",5070,10,12,1160.13628620102,1,92,6507,582
"3721","Fawkner","151 McBryde St",3,"h",640000,"Sold Prior","Brad","10/12/2016",12.4,3060,3,1,2,720,97,1950,"Moreland",-37.7043,144.9769,"Northern Metropolitan",5070,10,12,888.888888888889,1,92,1079,172
"3722","Fawkner","53 Queens Pde",3,"h",783000,"Property Sold","hockingstuart","10/12/2016",12.4,3060,3,2,1,603,115,1940,"Moreland",-37.7194,144.9678,"Northern Metropolitan",5070,10,12,1298.50746268657,1,92,6507,582
"3723","Fawkner","18 Pitt St",4,"h",635000,"Property Sold","Brad","11/03/2017",12.4,3060,4,2,2,567,116,1950,"Moreland",-37.7102,144.9703,"Northern Metropolitan",5070,11,3,1119.92945326279,1,15,6507,172
"3724","Fawkner","13 McDougall St",2,"h",619000,"Property Sold","Ray","13/08/2016",12.4,3060,2,1,2,640,114,1970,"Moreland",-37.7038,144.9638,"Northern Metropolitan",5070,13,8,967.1875,1,47,6507,361
"3725","Fawkner","1/12 Brooks St",3,"t",460000,"Sold Prior","Eview","15/10/2016",12.4,3060,3,1,1,314,112,1970,"Moreland",-37.7066,144.9733,"Northern Metropolitan",5070,15,10,1464.96815286624,1,84,143,30
"3726","Fawkner","39 Lynch Rd",3,"h",751000,"Property Sold","Stockdale","17/09/2016",12.4,3060,9,6,2,592,103,1960,"Moreland",-37.712,144.9719,"Northern Metropolitan",5070,17,9,1268.58108108108,1,66,6507,71
"3727","Fawkner","250 McBryde St",3,"h",609000,"Property Sold","Ray","17/09/2016",12.4,3060,3,1,4,528,120,1965,"Moreland",-37.6989,144.9779,"Northern Metropolitan",5070,17,9,1153.40909090909,1,66,6507,361
"3728","Fawkner","6 Lock St",4,"h",752500,"Sold Prior","hockingstuart","18/03/2017",12.4,3060,4,1,2,0,135,1950,"Moreland",-37.7106,144.9682,"Northern Metropolitan",5070,18,3,Inf,1,97,1079,582
"3729","Fawkner","3 Syndal St",3,"h",650000,"Sold Prior","Brad","18/03/2017",12.4,3060,3,1,3,602,97,1950,"Moreland",-37.7144,144.9737,"Northern Metropolitan",5070,18,3,1079.7342192691,1,97,1079,172
"3730","Fawkner","21 Penn Ct",4,"h",750000,"Property Sold","Brad","18/06/2016",12.4,3060,4,2,1,613,219,1970,"Moreland",-37.7034,144.9666,"Northern Metropolitan",5070,18,6,1223.49102773246,1,77,6507,172
"3731","Fawkner","17 Edward St",3,"h",527000,"Property Sold","YPA","22/05/2016",12.4,3060,3,1,1,609,103,1960,"Moreland",-37.7083,144.9644,"Northern Metropolitan",5070,22,5,865.353037766831,1,62,6507,85
"3732","Fawkner","94 Major Rd",3,"h",515000,"Passed In","hockingstuart","22/05/2016",12.4,3060,3,1,1,599,107,1960,"Moreland",-37.7071,144.9666,"Northern Metropolitan",5070,22,5,859.766277128548,1,62,1069,582
"3733","Fawkner","10 Patricia Dr",3,"h",617000,"Sold Prior","hockingstuart","23/04/2016",12.4,3060,3,1,1,540,114,1960,"Moreland",-37.6973,144.962,"Northern Metropolitan",5070,23,4,1142.59259259259,1,39,1079,582
"3734","Fawkner","1/80 Argyle St",4,"u",540000,"Property Sold","hockingstuart","24/09/2016",12.4,3060,4,2,3,209,120,1960,"Moreland",-37.7172,144.968,"Northern Metropolitan",5070,24,9,2583.73205741627,1,96,1792,582
"3735","Fawkner","34a Preston St",3,"h",631000,"Property Sold","hockingstuart","24/09/2016",12.4,3060,3,2,2,297,133,2012,"Moreland",-37.6994,144.9686,"Northern Metropolitan",5070,24,9,2124.57912457912,1,96,6507,582
"3736","Fawkner","256 McBryde St",3,"h",640000,"Sold Prior","YPA","25/02/2017",12.4,3060,3,1,4,533,135,1965,"Moreland",-37.6985,144.9778,"Northern Metropolitan",5070,25,2,1200.75046904315,1,82,1079,85
"3737","Fawkner","6 Brockley Rd",2,"h",575000,"Property Sold","Stockdale","27/06/2016",12.4,3060,2,1,2,621,109,1960,"Moreland",-37.7164,144.9666,"Northern Metropolitan",5070,27,6,925.925925925926,1,67,6507,71
"3738","Fawkner","2 Murray St",4,"h",562000,"Property Sold","Stockdale","27/06/2016",12.4,3060,4,2,2,374,136,2005,"Moreland",-37.7056,144.9671,"Northern Metropolitan",5070,27,6,1502.67379679144,1,67,6507,71
"3739","Fawkner","106 William St",3,"h",620000,"Property Sold","Stockdale","27/06/2016",12.4,3060,3,1,2,604,190,1970,"Moreland",-37.6978,144.9686,"Northern Metropolitan",5070,27,6,1026.49006622517,1,67,6507,71
"3740","Fawkner","12 Selola Ct",3,"h",652500,"Passed In","hockingstuart","27/11/2016",12.4,3060,3,1,1,592,113,1960,"Moreland",-37.6968,144.9674,"Northern Metropolitan",5070,27,11,1102.19594594595,1,103,1069,582
"3741","Fawkner","13 Brockley Rd",4,"h",1010000,"Property Sold","Stockdale","28/05/2016",12.4,3060,4,2,2,607,338,2015,"Moreland",-37.716,144.9663,"Northern Metropolitan",5070,28,5,1663.92092257002,1,74,6507,71
"3742","Fawkner","1/26 Tucker St",3,"t",492000,"Property Sold","Ray","28/08/2016",12.4,3060,3,1,1,208,107,2011,"Moreland",-37.7092,144.9695,"Northern Metropolitan",5070,28,8,2365.38461538462,1,67,723,361
"3743","Fawkner","2/11 Dowling St",3,"u",422500,"Property Sold","Ray","30/07/2016",12.4,3060,3,2,1,195,91,2000,"Moreland",-37.7062,144.9688,"Northern Metropolitan",5070,30,7,2166.66666666667,1,56,1792,361
